	MachineNumber	machine_type_basename	FakeCountry	SiteId	SiteNumber	SiteName1	sq_hr	price_euro	type	size	overutilization	swap_up_with	swap_down_with	usageMedian	usageQ3	usageQ1	assetUti	utilization	relocated	contract	cost_negot	other_available	other_in_proximity	bigger_fit_doors	storage_closet	skills_in_team	recommendation	upgrade_to	downgrade_to	reasons	quant_underutilized	quant_overutilized
665	11714	swingo 2500	Schweiz	51615	1015	EPFL (Lausanne)	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	303.59999999999997	360.59999999999997	194.10000000000002	0.701863354037	over	0	1	1	0	1	1	1	1				['other_available']		
666	11713	swingo 2500	Schweiz	52480	3422_1	Emmi Schweiz AG	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	60.3	66.44999999999999	25.05	0.327044025157		0	1	1	1	1	0	1	1				['bigger_fit_doors']		
667	10265	swingo 2500	Norway	52340	10265	Coop Mega Orkanger	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	138.59999999999997	155.25	88.05	0.814814814815		0	1	1	1	1	1	1	0				['skills_in_team']		
668	10302	swingo 2500	Norway	52340	10265	Coop Mega Orkanger	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	72.6	91.95	3.1500000000000004	0.759259259259		0	1	1	1	0	1	0	1				['other_in_proximity', 'storage_closet']		
669	10244	swingo 2500	Norway	53592	10244A	Plantasjen Godvik	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	251.40000000000003	376.2	187.20000000000002	0.288590604027	under	1	1	1	1	0	1	1	1				['other_in_proximity']	5948.245	
670	10392	swingo 2500	Finland	52103	25	Helsingin Musiikkitalo Oy	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	31.5	53.849999999999994	24.0	0.963190184049		0	0	0	1	1	0	1	1				['contract', 'cost_negot', 'bigger_fit_doors']		
671	11556	swingo 2500	Finland	52878	54	Citymarket Raksila	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	67.8	72.6	63.6	0.802469135802		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
672	11865	swingo 2500	Finland	52324	34	Suomen Nestle	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	72.6	79.80000000000001	63.6	0.154838709677	under	0	0	1	1	0	1	1	1				['contract', 'other_in_proximity']	5948.245	
673	10550	swingo 2500	Norway	54308	10550	Amfi Raufoss Kjøpesenter	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	24.599999999999998	66.60000000000001	19.8	0.770642201835		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
674	11843	swingo 2500	Austria	52667	1019900001	Bilfinger	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	82.8	93.60000000000001	69.6	0.649681528662		0	1	1	1	0	1	1	0				['other_in_proximity', 'skills_in_team']		
675	10669	swingo 2500	Finland	51721	6	Ruokala	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	66.60000000000001	79.05	34.35	0.0985915492958	under	0	1	1	0	1	1	1	0				['other_available', 'skills_in_team']	5948.245	
676	11348	swingo 2500	Finland	53100	62	Otavan Kirjapaino Oy	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	22.2	24.599999999999998	19.8	0.272151898734	under	0	1	1	1	1	1	1	1	downgrade		swingo 1850		5948.245	
677	10386	swingo 2500	Norway	53334	10386	Domus Athletica	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	95.4	126.0	87.6	0.895061728395		0	1	1	1	0	1	1	1				['other_in_proximity']		
678	11869	swingo 2500	Portugal	54200	P11	Hospital de Ponta Delgada	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	80.70000000000002	90.9	54.449999999999996	0.867256637168		0	1	1	1	1	1	1	1						
679	11834	swingo 2500	Portugal	54183	P32	S.C.C. Luso	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	65.4	89.1	21.299999999999997	0.294117647059	under	1	1	1	1	1	1	1	1	downgrade		swingo 1850		5948.245	
680	12090	swingo 2500	Portugal	54171	P22	Avon Automotive	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	17.7	23.400000000000002	13.65	0.679389312977		0	1	1	1	1	1	1	1						
681	12091	swingo 2500	Portugal	54170	P39	Dura Automotive	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	13.2	20.4	9.6	0.472440944882		0	1	1	1	1	1	1	1						
682	12092	swingo 2500	Portugal	54168	P41	Forum Montijo	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	48.3	62.699999999999996	30.3	0.923664122137		0	1	1	1	1	1	0	1				['storage_closet']		
683	12159	swingo 2500	Portugal	58532	P42	Forum Sintra	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	82.8	94.2	72.6	1.0		0	1	1	1	1	1	1	1						
684	12089	swingo 2500	Portugal	54169	P40	MAHLE	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	34.8	79.80000000000001	30.749999999999996	0.56		0	1	1	1	1	1	1	1						
685	11917	swingo 2500	Finland	53951	111	Prisma Kuusamo	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	77.4	81.60000000000001	72.6	0.786666666667		0	0	0	0	0	0	1	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity', 'bigger_fit_doors']		
686	12079	swingo 2500	Portugal	54275	1	Aeroporto de Lisboa	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	31.200000000000003	60.900000000000006	25.8	0.823529411765		0	1	1	0	1	1	1	1				['other_available']		
687	11667	swingo 2500	Finland	53639	105	Konecranes Oy	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	31.200000000000003	64.2	24.150000000000002	0.0402684563758	under	1	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']	5948.245	
688	12181	swingo 2500	Portugal	58535	P45	Tintas Cin Maia	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	34.8	69.29999999999998	27.9	0.6		0	1	1	0	1	1	1	1				['other_available']		
689	12103	swingo 2500	Portugal	58537	P47	Forum Coimbra	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	83.39999999999999	87.0	79.80000000000001	0.75		0	1	1	0	1	0	1	1				['other_available', 'bigger_fit_doors']		
690	11823	swingo 2500	Poland	51881	9257	ISS Philip Morris Krakow	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	317.4	333.9	256.35	0.614583333333	over	0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
691	10585	swingo 2500	Norway	54397	10585	Amfi Finnsnes	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	70.49999999999999	84.74999999999999	28.5	0.639175257732		0	1	1	0	1	1	1	1				['other_available']		
692	12224	swingo 2500	Finland	58595	170	Valio mehutehdas Helsinki	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	27.6	33.300000000000004	18.6	0.666666666667		0	1	1	1	1	0	1	0				['bigger_fit_doors', 'skills_in_team']		
693	12165	swingo 2500	Finland	58485	164	Kokkolan Energia Oy/ Fortum Heat	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	33.6	35.4	18.0	0.222222222222	under	0	1	1	1	0	1	1	1				['other_in_proximity']	5948.245	
694	11690	swingo 2500	Deutschland	51356	A013	Daimler Bremen	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	31.8	66.0	24.0	0.167741935484	under	1	0	1	0	1	0	1	1				['contract', 'other_available', 'bigger_fit_doors']	5948.245	
695	11693	swingo 2500	Deutschland	51358	B013	Porsche Museum	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	10.200000000000001	12.0	7.05	0.950310559006		0	1	1	1	0	1	1	1				['other_in_proximity']		
696	11691	swingo 2500	Deutschland	51356	A013	Daimler Bremen	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	31.200000000000003	33.6	28.65	0.333333333333		0	0	1	1	0	1	1	0				['contract', 'other_in_proximity', 'skills_in_team']		
697	11692	swingo 2500	Deutschland	51356	A013	Daimler Bremen	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	31.200000000000003	71.39999999999999	5.3999999999999995	0.132075471698	under	1	0	1	0	1	1	1	1				['contract', 'other_available']	5948.245	
698	12196	swingo 2500	Deutschland	58476	A018	Fujitsu	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	12.0	14.399999999999999	10.200000000000001	0.666666666667		0	1	1	1	0	1	1	1				['other_in_proximity']		
699	2684	swingo XP-R	Australia	52016	5042	Flinders University	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	25.2	32.400000000000006	18.0	0.208053691275	under	1	1	1	1	1	1	1	1	downgrade		swingo 2100		5455.54	
700	2110	swingo XP-R	Australia	52803	1003	Griffith University Gold Coast	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	22.8	23.549999999999997	21.75	0.0519480519481	under	1	1	1	1	0	0	1	1				['other_in_proximity', 'bigger_fit_doors']	5455.54	
701	2108	swingo XP-R	Australia	52804	1004	Griffith University Mt Gravatt	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	30.0	47.699999999999996	27.6	0.0779220779221	under	0	1	1	0	1	1	1	1				['other_available']	5455.54	
702	2685	swingo XP-R	Australia	52016	5042	Flinders University	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	25.8	29.55	21.9	0.689873417722		0	1	1	1	0	1	1	1				['other_in_proximity']		
703	2091	swingo XP-R	Finland	52805	46	Jokisimpukka	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	3.6	4.800000000000001	2.4	0.175675675676	under	1	0	1	0	1	1	0	1				['contract', 'other_available', 'storage_closet']	5455.54	
704	2601	swingo XP-R	Schweiz	54320	4332	Novartis Geb WST-222	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	21.0	42.900000000000006	20.4	0.291666666667	under	0	1	1	1	1	1	1	1	downgrade		swingo 2100		5455.54	
705	2602	swingo XP-R	Schweiz	53206	8048	UBS AG, VZA Zürich	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	122.4	129.60000000000002	92.25	0.5	over	0	1	1	1	1	1	1	1	upgrade	swingo 4000				9848.30650022
706	2603	swingo XP-R	Schweiz	51849	6045	Seniorenr. Sunneziel	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	63.6	63.6	63.6	0.420382165605		0	0	1	1	0	1	0	1				['contract', 'other_in_proximity', 'storage_closet']		
707	2584	swingo XP-R	Schweiz	58389	3073	Int. School of Berne	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	30.0	52.2	20.4	0.56		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
708	1090	swingo XP-R	Schweiz	51276	KA35	Georg Fischer-Schaffhausen	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	34.5	62.25000000000001	9.749999999999998	0.195945945946	under	0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']	5455.54	
709	2142	swingo XP-R	Finland	51964	FI1	TTY Päätalo	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	28.5	40.65	11.25	0.467532467532		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
710	10256	swingo XP-R	Norway	52199	10256	Lerøy Aurora	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	92.10000000000001	102.45	72.15	0.639751552795		0	1	1	0	1	1	1	1				['other_available']		
711	10237	swingo XP-R	Norway	51919	10237	Coop Extra Tangvall	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	127.8	138.0	94.80000000000001	0.685185185185	over	0	1	1	0	1	0	1	1				['other_available', 'bigger_fit_doors']		10505.3065002
712	2423	swingo XP-R	Czech Republic	58406	18	Letiste Praha	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	68.39999999999999	76.64999999999999	60.15	0.518518518519		0	0	0	1	1	0	1	1				['contract', 'cost_negot', 'bigger_fit_doors']		
713	2810	swingo XP-R	Finland	52875	53	Franke	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	26.4	62.099999999999994	16.200000000000003	0.635802469136		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
714	2613	swingo XP-R	Finland	52743	45	Kauppakeskus Valo	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	183.6	193.20000000000002	142.20000000000002	0.827160493827	over	0	1	1	1	0	1	1	0				['other_in_proximity', 'skills_in_team']		17294.3065002
715	2753	swingo XP-R	Finland	53187	71	Sappi Finland	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	64.80000000000001	79.80000000000001	19.650000000000002	0.141935483871	under	0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']	5455.54	
716	301349712	swingo XP-R	Netherlands	52660	1949823	Kromhout Kazerne Utr	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	138.9	183.6	81.60000000000001	0.141176470588	under	0	1	1	1	0	1	1	1				['other_in_proximity']	5455.54	
717	10297	swingo XP-R	Norway	52867	10297	Rommen Idrettshall	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	181.79999999999998	187.79999999999998	144.0	0.765432098765	over	0	1	1	1	0	1	0	1				['other_in_proximity', 'storage_closet']		17075.3065002
718	10296	swingo XP-R	Norway	52866	10296	Teglverket Idrettshall	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	62.400000000000006	68.39999999999999	33.6	0.598765432099		0	1	1	1	1	1	1	1						
719	2787	swingo XP-R	Czech Republic	58406	18	Letiste Praha	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	75.3	86.69999999999999	64.80000000000001	0.3125		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
720	10361	swingo XP-R	Norway	53178	10361	NHH Hovedbygg	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	5.3999999999999995	29.7	2.4	0.639751552795		0	1	1	1	0	1	0	1				['other_in_proximity', 'storage_closet']		
721	2883	swingo XP-R	Finland	52886	56	Kauppakeskus Valkea	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	69.6	83.39999999999999	35.4	0.533742331288		0	0	0	1	0	0	1	1				['contract', 'cost_negot', 'other_in_proximity', 'bigger_fit_doors']		
722	2952	swingo XP-R	Finland	58332	141	Norilsk Nickel	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	12.0	18.000000000000004	6.0	0.254237288136	under	1	0	0	0	0	1	1	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity']	5455.54	
723	2950	swingo XP-R	Finland	54339	122	Volvo Trucks	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	21.599999999999998	30.6	20.400000000000002	0.803738317757		0	0	1	1	0	1	1	1				['contract', 'other_in_proximity']		
724	6289	swingo XP-R	Czech Republic	58406	18	Letiste Praha	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	30.6	65.1	26.4	1.0		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
725	10594	swingo XP-R	Norway	54457	10594	Det Norske Veritas	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	84.29999999999998	113.85	75.14999999999999	0.220588235294	under	0	1	1	0	1	0	1	1				['other_available', 'bigger_fit_doors']	5455.54	
726	42569	swingo 955	Deutschland	51344	A002	Caritas Wuppertal	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	61.800000000000004	75.45	27.150000000000002	0.384615384615		0	1	1	1	0	0	1	0				['other_in_proximity', 'bigger_fit_doors', 'skills_in_team']		
727	42565	swingo 955	Deutschland	51351	A009	Vital Klinik	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	90.6	120.0	83.39999999999999	0.333333333333	over	0	1	1	1	1	1	0	1				['storage_closet']		3723.0
728	42707	swingo 955	Schweiz	51681	6500	Vitadomo Turrita	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	26.7	62.55	3.4499999999999997	0.932515337423		0	1	1	1	1	1	1	0				['skills_in_team']		
729	42573	swingo 955	Schweiz	53204	7000	Dosenbach-OSP Chur	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	34.5	67.05000000000001	31.050000000000004	0.284810126582	under	1	1	1	0	1	0	0	1				['other_available', 'bigger_fit_doors', 'storage_closet']	2650.0	
730	42576	swingo 955	Schweiz	51575	2012885	Swisscom	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	22.8	30.6	16.8	0.147058823529	under	0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']	2650.0	
731	42557	swingo 955	Schweiz	53240	3027	Dosenbach DRS Bern	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	72.6	87.0	19.8	0.0504201680672	under	1	1	1	1	1	1	1	1	downgrade		swingo 855 B Power		2650.0	
732	42567	swingo 955	Schweiz	52349	4126	Reha Chrischona Bürgerspital Basel	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	34.199999999999996	61.800000000000004	31.200000000000003	0.192052980132	under	0	1	1	0	1	1	1	1				['other_available']	2650.0	
733	42788	swingo 955	Schweiz	53135	8754_1	Dosenbach-OSP Netstal	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	30.0	74.4	20.400000000000002	0.141935483871	under	0	1	1	0	1	1	1	1				['other_available']	2650.0	
734	42785	swingo 955	Schweiz	53016	9434	SFS unimarket AG	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	25.2	61.800000000000004	18.6	0.142857142857	under	1	1	1	1	1	1	1	1	downgrade		swingo 855 B Power		2650.0	
735	42718	swingo 955	Schweiz	53137	8752_1	Dosenbach-DRS Näfels	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	10.200000000000001	22.8	7.199999999999999	0.114864864865	under	0	1	1	0	1	1	0	1				['other_available', 'storage_closet']	2650.0	
736	42705	swingo 955	Schweiz	53272	7075	Migros Churwalden	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	60.6	68.39999999999999	30.6	0.8875		0	0	0	1	1	0	1	1				['contract', 'cost_negot', 'bigger_fit_doors']		
737	42720	swingo 955	Schweiz	52833	3362	Bystronic Laser AG	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	33.6	63.0	26.1	0.277419354839	under	1	0	0	1	1	1	1	1				['contract', 'cost_negot']	2650.0	
738	42558	swingo 955	Schweiz	53242	3421_1	Dosenbach-OSP Lyssach	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	135.6	141.0	127.5	0.167741935484	under	0	1	1	0	1	1	1	1				['other_available']	2650.0	
739	42716	swingo 955	Schweiz	52728	1214	IKEA Vernier	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	73.2	128.4	65.4	0.833333333333		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
740	42556	swingo 955	Schweiz	53018	4900	3M EMEA Gmbh	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	48.0	142.95	11.4	0.694267515924		0	0	0	0	0	1	1	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity']		
741	42560	swingo 955	Schweiz	51576	1949516	SV Schweiz AG Liebefeld	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	144.60000000000002	209.70000000000002	84.6	0.608695652174	over	0	1	1	1	1	1	1	1	upgrade	swingo 1255				10293.0
742	42721	swingo 955	Schweiz	52106	3360	SRO AG PanoramaPark	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	69.0	120.6	32.400000000000006	0.708860759494		0	1	1	1	0	1	1	1				['other_in_proximity']		
743	43072	swingo 955	Schweiz	52986	6900_1	Migros Lugano	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	65.70000000000002	78.30000000000001	26.7	0.81875		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
744	44092	swingo 955	Schweiz	52496	6834	Cooperativa Migros Ticino	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	18.0	21.9	14.1	0.820987654321		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
745	44080	swingo 955	Schweiz	52469	6648	Migros Minusio	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	75.0	80.10000000000001	66.60000000000001	0.83125		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
746	7523530000000	swingo 955	Spain	53413	1869455	ISS // REDONDO IGLESIAS	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	34.199999999999996	66.15	22.2	0.666666666667		0	0	0	1	1	0	1	1				['contract', 'cost_negot', 'bigger_fit_doors']		
747	52966	swingo 955	UK	58513	X010	Manchester	982.8	5300.0	Walkbehind	Medium	90	swingo 1255	swingo 855 B Power	73.8	134.4	30.6	0.75		0	1	1	0	0	0	1	1				['other_available', 'other_in_proximity', 'bigger_fit_doors']		
748	7523360000000	swingo XP	France	51815	18	CEPL CHATEAUROUX	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	14.399999999999999	17.7	11.700000000000001	0.167741935484	under	0	1	1	1	0	1	1	1				['other_in_proximity']	5455.54	
749	75233562830	swingo XP	France	52521	2247358	RS COMPONENT BEAUVAIS   	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	27.9	55.199999999999996	19.950000000000003	0.651898734177		0	1	1	0	1	1	0	1				['other_available', 'storage_closet']		
750	301373759	swingo XP	Belgium	53339	2272820	Zone de Secours Hainaut Est (ISS)	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	62.400000000000006	67.8	26.4	0.449367088608		0	1	1	1	1	1	1	0				['skills_in_team']		
751	301385427	swingo XP	Belgium	54032	2282170	Deloitte Gateway	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	16.8	18.300000000000004	12.0	0.687943262411		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
752	301380281	swingo XP	Belgium	53603	1218290	Hôpital Erasme (ISS)	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	21.299999999999997	28.799999999999997	15.75	0.666666666667		0	1	1	1	0	1	0	1				['other_in_proximity', 'storage_closet']		
753	2259	swingo XP	France	58139	2186048	DECATHLON	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	30.6	34.8	26.4	0.782608695652		0	1	1	1	1	1	1	1						
754	2042	swingo XP	France	58052	2165678	UNIVERSITE DE CAEN	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	28.2	67.2	16.8	0.63768115942		0	1	1	0	1	1	1	1				['other_available']		
755	2086	swingo XP	France	58173	2175230	UNITED BISCUITS INDUSTRIES	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	67.8	120.0	30.900000000000002	0.409090909091		0	0	1	1	1	0	1	1				['contract', 'bigger_fit_doors']		
756	2525	swingo XP	France	58183	2118015	SUP AGRO	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	81.60000000000001	95.4	61.2	0.420289855072		0	1	1	1	0	1	1	1				['other_in_proximity']		
757	2022	swingo XP	France	58033	2205275	SANOFI	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	87.0	121.2	66.0	0.63768115942		0	0	1	0	1	1	1	1				['contract', 'other_available']		
758	2341	swingo XP	France	58257	2194586	Cité Municipale	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	142.20000000000002	264.0	94.2	0.140350877193	under	0	1	1	1	1	1	1	1	downgrade		swingo 2100		5455.54	
759	2181	swingo XP	France	58294	2181221	DASSAULT	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	75.0	77.4	70.19999999999999	0.171875	under	0	1	1	1	1	1	1	1	downgrade		swingo 2100		5455.54	
760	2105	swingo XP	France	58065	2177580	PLASTIBELL	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	61.2	61.2	30.0	0.285714285714	under	1	0	0	1	1	1	0	1				['contract', 'cost_negot', 'storage_closet']	5455.54	
761	2274	swingo XP	France	58012	2185037	INTERMARCHE	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	72.30000000000001	84.6	64.95	0.782608695652		0	0	1	1	1	1	1	1				['contract']		
762	301391362	swingo XP	Belgium	54215	2286017	EVS Broadcast Equipment SA (ISS)	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	12.600000000000001	18.45	10.05	0.330434782609		0	1	1	1	1	1	1	1						
763	301398625	swingo XP	Belgium	58378	2296884	AG Insurance nv (ISS)	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	93.0	123.60000000000001	10.5	0.526315789474		0	0	1	1	0	0	1	1				['contract', 'other_in_proximity', 'bigger_fit_doors']		
764	301398623	swingo XP	Belgium	58379	2296815	AG Insurance (ISS)	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	60.0	66.0	29.4	0.333333333333		0	1	1	0	1	1	1	0				['other_available', 'skills_in_team']		
765	7865	swingo XP	Schweiz	51277	KA34	Migros-Neuhausen am Rheinfall	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	82.2	94.2	73.8	0.83125		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
766	7434	swingo XP	Schweiz	51278	KA33	Rolex S.A.-Biel	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	63.0	79.2	32.1	0.241379310345	under	0	1	1	1	0	1	1	1				['other_in_proximity']	5455.54	
767	10593	swingo XP	Norway	54435	10593	Helleren	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	28.2	84.0	21.599999999999998	0.778947368421		0	1	1	0	1	1	1	1				['other_available']		
768	10592	swingo XP	Norway	54437	10592	Libra Kjøpesenter	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	31.200000000000003	34.8	26.4	0.708333333333		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
769	10505	swingo XP	Norway	54023	10505	OTI Senteret	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	19.2	30.6	13.8	0.712230215827		0	1	1	1	1	1	1	1						
770	10286	swingo XP	Norway	52501	10286	Valentinlyst Senter	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	74.4	89.4	61.2	0.815950920245		0	1	1	1	1	1	1	1						
771	10527	swingo XP	Norway	54223	10528	Den Norske Opera	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	31.8	72.30000000000001	12.0	0.107692307692	under	0	1	1	1	1	1	1	1	downgrade		swingo 2100		5455.54	
772	10295	swingo XP	Norway	52863	10295	Oslo Lufthavn	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	24.0	25.2	22.2	0.722222222222		0	1	1	1	1	1	1	1						
773	10355	swingo XP	Norway	53184	10355	Sirkus Shopping	2247.0	10911.08	Stand-on	Large	120	swingo 4000	swingo 2100	63.6	66.60000000000001	61.800000000000004	0.796296296296		0	1	1	0	1	1	1	1				['other_available']		
