BoxId,BoxSerial,BoxDesignation,MachineId,MachineNumber,MachineDesignation,MachineDesignation2,MachineTypId,MachineTypDesignation,MachineFamilyId,MachineFamilydesignation,ManufacturerId,ManufacturerNumber,ManufacturerName1,ManufacturerName2,ManufacturerStreet,ManufacturerPostalCode,ManufacturerCity,Date,IndustrialHours,Hours,CustomerId,CustomerNumber,CustomerName1,CustomerName2,CustomerStreet,CustomerPostalCode,CustomerCity,SiteId,SiteNumber,SiteName1,SiteName2,SiteStreet,SitePostalcode,SiteCity,Latitude,Longitude,GeoFenceRadius,ClientId,ClientName1,ClientName2,ClientStreet,ClientPostalcode,ClientCity,FakeCountry
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/17/2017,0.45,0.27,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/18/2017,0.63,0.38,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/19/2017,0.75,0.45,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/20/2017,0.48,0.29,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/21/2017,0.72,0.43,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/23/2017,0.62,0.37,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/24/2017,0.65,0.39,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/25/2017,0.75,0.45,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/26/2017,0.58,0.35,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/27/2017,0.52,0.31,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/28/2017,0.53,0.32,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/30/2017,0.37,0.22,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/31/2017,0.67,0.4,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/2/17,0.52,0.31,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/2/17,0.72,0.43,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,3/2/17,0.62,0.37,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,6/2/17,0.72,0.43,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,7/2/17,0.65,0.39,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,8/2/17,0.8,0.48,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,9/2/17,0.68,0.41,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,10/2/17,0.62,0.37,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,11/2/17,0.7,0.42,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/13/2017,0.43,0.26,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/14/2017,0.77,0.46,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/15/2017,0.58,0.35,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/16/2017,0.62,0.37,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/17/2017,0.45,0.27,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/18/2017,0.77,0.46,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/20/2017,0.5,0.3,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/21/2017,0.85,0.51,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/22/2017,0.6,0.36,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/23/2017,0.73,0.44,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/24/2017,0.7,0.42,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/25/2017,1.2,1.12,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/27/2017,0.57,0.34,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/28/2017,0.62,0.37,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,1/3/17,0.77,0.46,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,2/3/17,0.65,0.39,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,3/3/17,0.6,0.36,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,4/3/17,0.87,0.52,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,6/3/17,0.47,0.28,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,7/3/17,0.47,0.28,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,8/3/17,0.62,0.37,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,9/3/17,0.7,0.42,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,10/3/17,0.73,0.44,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,11/3/17,0.78,0.47,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,3/13/2017,0.35,0.21,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,3/14/2017,0.38,0.23,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,3/15/2017,0.47,0.28,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,3/16/2017,0.62,0.37,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,3/17/2017,0.67,0.4,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
892,3X35660B06001300,MTR2.5 - 3X35660B06001300 - 04.08.2014.,459,29752,3070999,NULL,55,TASKI swingo 755 Power BMS,24,Kombiskurmaskiner,20,1,Diversey Sverige AB,NULL,Liljeholmsv.18,117 61,Stockholm,3/18/2017,1.08,1.05,744,2,Jula,,Saluvägen 2,18766 Täby,Stockholm,51688,4,Jula Barkaby,,Enköpingsvägen 31,177 38    ,Järfälla,59.41380942,17.85552935,50,497,ISS Sweden,,Årstaängsvägen 11,117 43    ,Stockholm,Sweden
